brand_part_number,Brand,brand_abbr,Stock,Price,expedite_eligibe,two_day_surcharge,overnight_surcharge
FPA69547,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA69548,TRQ,TRQ,13,79.85,1,9.95,19.95
FPA69549,TRQ,TRQ,14,72.85,1,9.95,21.95
FPA69550,TRQ,TRQ,20,86.85,1,9.95,21.95
FPA69551,TRQ,TRQ,20,67.85,1,9.95,21.95
FPA69552,TRQ,TRQ,20,75.85,1,11.95,24.95
FPA69553,TRQ,TRQ,20,97.85,1,9.95,21.95
FPA69554,TRQ,TRQ,5,91.85,1,9.95,21.95
FPA69555,TRQ,TRQ,14,79.85,1,9.95,21.95
FPA69556,TRQ,TRQ,0,78.85,1,9.95,21.95
FPA69557,TRQ,TRQ,20,71.85,1,9.95,19.95
FPA69558,TRQ,TRQ,20,71.85,1,9.95,19.95
FPA69559,TRQ,TRQ,9,79.85,1,9.95,21.95
FPA69561,TRQ,TRQ,20,79.85,1,14.95,25.95
FPA69563,TRQ,TRQ,15,75.85,1,9.95,19.95
FPA69564,TRQ,TRQ,20,64.85,1,9.95,19.95
FPA69565,TRQ,TRQ,10,57.85,1,13.95,24.95
FPA69883,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA69884,TRQ,TRQ,13,79.85,1,11.95,24.95
FPA69885,TRQ,TRQ,10,83.85,1,9.95,19.95
FPA69939,TRQ,TRQ,20,60.85,1,9.95,19.95
FPA69940,TRQ,TRQ,20,105.85,1,9.95,19.95
FPA69941,TRQ,TRQ,18,103.85,1,9.95,19.95
FPA69942,TRQ,TRQ,20,114.85,1,9.95,19.95
FPA69943,TRQ,TRQ,13,83.85,1,9.95,19.95
FPA69944,TRQ,TRQ,20,91.85,1,9.95,19.95
FPA69945,TRQ,TRQ,20,75.85,1,9.95,19.95
FPA69946,TRQ,TRQ,18,73.85,1,9.95,19.95
FPA69947,TRQ,TRQ,20,95.85,1,9.95,19.95
FPA69948,TRQ,TRQ,20,103.85,1,9.95,19.95
FPA69949,TRQ,TRQ,20,99.85,1,9.95,21.95
FPA69950,TRQ,TRQ,20,70.85,1,9.95,21.95
FPA69951,TRQ,TRQ,20,99.85,1,10.95,22.95
FPA69952,TRQ,TRQ,20,93.85,1,9.95,21.95
FPA69953,TRQ,TRQ,20,103.85,1,9.95,21.95
FPA69954,TRQ,TRQ,20,107.85,1,9.95,21.95
FPA69955,TRQ,TRQ,20,96.85,1,9.95,21.95
FPA69956,TRQ,TRQ,20,71.85,1,10.95,22.95
FPA69957,TRQ,TRQ,20,71.85,1,10.95,22.95
FPA69958,TRQ,TRQ,20,79.85,1,9.95,19.95
FPA69959,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA69960,TRQ,TRQ,20,65.85,1,9.95,21.95
FPA70865,TRQ,TRQ,20,51.85,1,9.95,19.95
FPA70866,TRQ,TRQ,20,62.85,1,9.95,19.95
FPA70867,TRQ,TRQ,16,67.85,1,9.95,21.95
FPA70868,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA70869,TRQ,TRQ,11,87.85,1,9.95,21.95
FPA70870,TRQ,TRQ,4,78.85,1,9.95,19.95
FPA70871,TRQ,TRQ,20,79.85,1,13.95,24.95
FPA70872,TRQ,TRQ,20,75.85,1,9.95,19.95
FPA70873,TRQ,TRQ,20,86.85,1,9.95,21.95
FPA70874,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA70875,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA70876,TRQ,TRQ,14,73.85,1,9.95,21.95
FPA70877,TRQ,TRQ,20,70.85,1,9.95,21.95
FPA70878,TRQ,TRQ,20,107.85,1,23.95,37.95
FPA70879,TRQ,TRQ,20,77.85,1,9.95,21.95
FPA70880,TRQ,TRQ,20,91.85,1,9.95,19.95
FPA70881,TRQ,TRQ,20,72.85,1,13.95,24.95
FPA70882,TRQ,TRQ,20,62.85,1,9.95,19.95
FPA70883,TRQ,TRQ,6,63.85,1,9.95,21.95
FPA70884,TRQ,TRQ,20,78.85,1,9.95,21.95
FPA70885,TRQ,TRQ,11,48.85,1,9.95,19.95
FPA70886,TRQ,TRQ,20,48.85,1,9.95,21.95
FPA70887,TRQ,TRQ,20,71.85,1,9.95,21.95
FPA70888,TRQ,TRQ,19,63.85,1,10.95,22.95
FPA70889,TRQ,TRQ,20,55.85,1,13.95,24.95
FPA70890,TRQ,TRQ,20,67.85,1,9.95,21.95
FPA70891,TRQ,TRQ,13,67.85,1,11.95,24.95
FPA70892,TRQ,TRQ,20,59.85,1,9.95,19.95
FPA70893,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA70894,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA70895,TRQ,TRQ,20,81.85,1,10.95,22.95
FPA70896,TRQ,TRQ,20,63.85,1,13.95,24.95
FPA70897,TRQ,TRQ,15,75.85,1,9.95,19.95
FPA70898,TRQ,TRQ,14,72.85,1,9.95,19.95
FPA70899,TRQ,TRQ,20,59.85,1,9.95,19.95
FPA70900,TRQ,TRQ,20,82.85,1,9.95,21.95
FPA70901,TRQ,TRQ,20,81.85,1,9.95,19.95
FPA70902,TRQ,TRQ,18,79.85,1,9.95,21.95
FPA70903,TRQ,TRQ,2,73.85,1,9.95,19.95
FPA70904,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA70905,TRQ,TRQ,14,71.85,1,10.95,22.95
FPA70906,TRQ,TRQ,20,69.85,1,9.95,19.95
FPA70907,TRQ,TRQ,0,74.85,1,9.95,21.95
FPA70908,TRQ,TRQ,13,89.85,1,9.95,19.95
FPA70909,TRQ,TRQ,20,81.85,1,9.95,19.95
FPA70910,TRQ,TRQ,20,61.85,1,13.95,24.95
FPA70911,TRQ,TRQ,10,75.85,1,9.95,19.95
FPA70912,TRQ,TRQ,20,91.85,1,9.95,19.95
FPA70913,TRQ,TRQ,20,63.85,1,10.95,22.95
FPA70914,TRQ,TRQ,3,63.85,1,9.95,19.95
FPA70915,TRQ,TRQ,20,69.85,1,9.95,19.95
FPA70916,TRQ,TRQ,20,70.85,1,9.95,21.95
FPA70917,TRQ,TRQ,20,78.85,1,9.95,19.95
FPA70918,TRQ,TRQ,0,63.85,1,9.95,19.95
FPA70919,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA70920,TRQ,TRQ,20,71.85,1,9.95,21.95
FPA70921,TRQ,TRQ,14,79.85,1,9.95,19.95
FPA70922,TRQ,TRQ,20,73.85,1,9.95,19.95
FPA70923,TRQ,TRQ,20,67.85,1,9.95,19.95
FPA70924,TRQ,TRQ,20,67.85,1,9.95,19.95
FPA70925,TRQ,TRQ,20,73.85,1,9.95,19.95
FPA70926,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA70927,TRQ,TRQ,0,69.85,1,9.95,19.95
FPA70928,TRQ,TRQ,20,78.85,1,9.95,21.95
FPA70929,TRQ,TRQ,20,90.85,1,9.95,21.95
FPA70930,TRQ,TRQ,20,36.85,1,9.95,19.95
FPA71524,TRQ,TRQ,17,65.85,1,13.95,24.95
FPA72002,TRQ,TRQ,20,78.85,0,,
FPA72003,TRQ,TRQ,20,78.85,0,,
FPA72004,TRQ,TRQ,8,60.85,0,,
FPA72005,TRQ,TRQ,4,27.85,0,,
FPA72006,TRQ,TRQ,0,21.85,0,,
FPA72008,TRQ,TRQ,0,25.85,0,,
FPA72009,TRQ,TRQ,15,54.85,0,,
FPA72010,TRQ,TRQ,0,75.85,0,,
FPA72011,TRQ,TRQ,0,75.85,0,,
FPA72012,TRQ,TRQ,19,76.85,0,,
FPA72013,TRQ,TRQ,7,91.85,0,,
FPA72014,TRQ,TRQ,12,79.85,0,,
FPA72015,TRQ,TRQ,7,82.85,0,,
FPA72016,TRQ,TRQ,9,78.85,0,,
FPA72017,TRQ,TRQ,20,87.85,0,,
FPA72018,TRQ,TRQ,8,87.85,0,,
FPA72019,TRQ,TRQ,20,77.85,0,,
FPA72020,TRQ,TRQ,15,73.85,0,,
FPA72021,TRQ,TRQ,14,67.85,0,,
FPA72024,TRQ,TRQ,11,83.85,0,,
FPA72025,TRQ,TRQ,20,71.85,0,,
FPA72026,TRQ,TRQ,18,75.85,0,,
FPA72027,TRQ,TRQ,4,76.85,0,,
FPA72028,TRQ,TRQ,20,74.85,0,,
FPA72029,TRQ,TRQ,13,67.85,0,,
FPA72030,TRQ,TRQ,20,69.85,0,,
FPA72031,TRQ,TRQ,5,101.85,0,,
FPA72032,TRQ,TRQ,16,72.85,0,,
FPA72033,TRQ,TRQ,13,75.85,0,,
FPA72034,TRQ,TRQ,16,71.85,0,,
FPA72070,TRQ,TRQ,11,83.85,0,,
FPA72071,TRQ,TRQ,9,75.85,0,,
FPA79797,TRQ,TRQ,20,25.85,1,9.95,19.95
FPA79798,TRQ,TRQ,20,20.85,1,9.95,19.95
FPA79799,TRQ,TRQ,10,18.85,1,10.95,19.95
FPA79800,TRQ,TRQ,20,19.85,1,9.95,19.95
FPA79801,TRQ,TRQ,10,18.85,1,9.95,19.95
FPA79802,TRQ,TRQ,20,17.85,1,9.95,19.95
FPA79803,TRQ,TRQ,20,20.85,1,9.95,19.95
FPA79804,TRQ,TRQ,20,18.85,1,10.95,19.95
FPA79805,TRQ,TRQ,18,17.85,1,9.95,19.95
FPA79806,TRQ,TRQ,6,18.85,1,9.95,19.95
FPA79807,TRQ,TRQ,20,22.85,1,9.95,19.95
FPA79808,TRQ,TRQ,20,23.85,1,9.95,19.95
FPA79809,TRQ,TRQ,6,19.85,1,9.95,19.95
FPA80081,TRQ,TRQ,13,61.85,1,9.95,19.95
FPA80082,TRQ,TRQ,20,70.85,1,9.95,19.95
FPA80083,TRQ,TRQ,20,79.85,1,9.95,19.95
FPA80084,TRQ,TRQ,18,79.85,1,9.95,19.95
FPA80085,TRQ,TRQ,7,74.85,1,9.95,19.95
FPA80086,TRQ,TRQ,17,67.85,1,9.95,19.95
FPA80087,TRQ,TRQ,12,75.85,1,9.95,19.95
FPA80088,TRQ,TRQ,20,79.85,1,9.95,19.95
FPA80089,TRQ,TRQ,20,91.85,1,13.95,24.95
FPA80091,TRQ,TRQ,15,63.85,1,9.95,19.95
FPA80092,TRQ,TRQ,20,79.85,1,9.95,21.95
FPA80093,TRQ,TRQ,20,64.85,1,9.95,19.95
FPA80094,TRQ,TRQ,19,82.85,1,9.95,21.95
FPA84928,TRQ,TRQ,20,76.85,1,9.95,21.95
FPA84929,TRQ,TRQ,20,86.85,1,9.95,21.95
FPA84930,TRQ,TRQ,20,79.85,1,9.95,19.95
FPA84931,TRQ,TRQ,20,74.85,1,9.95,19.95
FPA84932,TRQ,TRQ,20,71.85,1,11.95,24.95
FPA84933,TRQ,TRQ,20,70.85,1,9.95,19.95
FPA84934,TRQ,TRQ,20,70.85,1,9.95,19.95
FPA84935,TRQ,TRQ,20,79.85,1,9.95,19.95
FPA84936,TRQ,TRQ,10,74.85,1,9.95,21.95
FPA84938,TRQ,TRQ,20,59.85,1,9.95,19.95
FPA84939,TRQ,TRQ,20,57.85,1,9.95,19.95
FPA84940,TRQ,TRQ,20,53.85,1,9.95,19.95
FPA84941,TRQ,TRQ,20,63.85,1,9.95,19.95
FPA84942,TRQ,TRQ,20,51.85,1,9.95,19.95
FPA84943,TRQ,TRQ,20,61.85,1,9.95,19.95
FPA84944,TRQ,TRQ,20,56.85,1,9.95,19.95
FPA84945,TRQ,TRQ,20,67.85,1,10.95,22.95
FPA84946,TRQ,TRQ,20,53.85,1,9.95,21.95
FPA84948,TRQ,TRQ,20,50.85,1,9.95,19.95
FPA84949,TRQ,TRQ,20,48.85,1,9.95,19.95
FPA84950,TRQ,TRQ,20,54.85,1,9.95,19.95
FPA84951,TRQ,TRQ,20,49.85,1,9.95,19.95
FPA84952,TRQ,TRQ,20,50.85,1,9.95,19.95
FPA86490,TRQ,TRQ,20,59.85,1,14.95,26.95
FPA86492,TRQ,TRQ,20,58.85,1,14.95,26.95
FPA86495,TRQ,TRQ,20,55.85,1,14.95,26.95
FPA86497,TRQ,TRQ,20,55.85,1,14.95,26.95
FPA86498,TRQ,TRQ,20,56.85,1,14.95,26.95
FPA86499,TRQ,TRQ,20,59.85,1,14.95,26.95
FPA86500,TRQ,TRQ,20,55.85,1,14.95,26.95
FPA86502,TRQ,TRQ,20,59.85,1,14.95,26.95
FPA86503,TRQ,TRQ,20,59.85,1,14.95,26.95
FPA86504,TRQ,TRQ,20,55.85,1,14.95,26.95
FPA86505,TRQ,TRQ,20,55.85,1,14.95,26.95
FPA86506,TRQ,TRQ,20,60.85,1,14.95,26.95
FPA86511,TRQ,TRQ,19,59.85,1,14.95,26.95
FPA86512,TRQ,TRQ,20,59.85,1,9.95,19.95
FPA86513,TRQ,TRQ,20,66.85,1,14.95,26.95
FPA86516,TRQ,TRQ,20,63.85,1,14.95,26.95
FPA86828,TRQ,TRQ,20,56.85,1,14.95,26.95
FPA87597,TRQ,TRQ,20,61.85,1,14.95,26.95
FPU00009,DIY Solutions,DIY,0,103.85,1,9.95,19.95
FPU00010,DIY Solutions,DIY,0,39.85,1,10.95,19.95
FPU00011,DIY Solutions,DIY,20,18.85,1,10.95,19.95
FPU00016,DIY Solutions,DIY,3,67.85,1,9.95,19.95
FPU00017,DIY Solutions,DIY,20,75.85,1,9.95,19.95
FPU00020,DIY Solutions,DIY,0,98.85,1,11.95,20.95
FPU00028,DIY Solutions,DIY,0,179.85,1,15.95,31.95
FPU00038,DIY Solutions,DIY,20,22.85,1,9.95,19.95
FPU00053,DIY Solutions,DIY,6,26.85,1,9.95,19.95
FPU00054,DIY Solutions,DIY,11,32.85,1,9.95,19.95
FPU00074,DIY Solutions,DIY,20,57.85,1,14.95,26.95
FPU00075,DIY Solutions,DIY,20,55.85,1,14.95,26.95
FPU00076,DIY Solutions,DIY,20,57.85,1,9.95,19.95
FPU00077,DIY Solutions,DIY,20,59.85,1,14.95,26.95
FPU00078,DIY Solutions,DIY,20,59.85,1,14.95,26.95
FPU00079,DIY Solutions,DIY,20,55.85,1,14.95,26.95
FPU00080,DIY Solutions,DIY,20,58.85,1,14.95,26.95
FPU00081,DIY Solutions,DIY,20,58.85,1,9.95,19.95
FPU00082,DIY Solutions,DIY,20,55.85,1,9.95,19.95
FPU00083,DIY Solutions,DIY,20,59.85,1,9.95,19.95
FPU00084,DIY Solutions,DIY,20,63.85,1,14.95,26.95
FPU00085,DIY Solutions,DIY,20,59.85,1,14.95,26.95
FPU00086,DIY Solutions,DIY,20,64.85,1,16.95,33.95
FPU00087,DIY Solutions,DIY,20,59.85,1,14.95,26.95
FPU00088,DIY Solutions,DIY,20,54.85,1,14.95,26.95
FPU00089,DIY Solutions,DIY,20,59.85,1,14.95,26.95
FPU00090,DIY Solutions,DIY,17,57.85,1,14.95,26.95
FPU00091,DIY Solutions,DIY,20,57.85,1,14.95,26.95
FPU00092,DIY Solutions,DIY,20,60.85,1,14.95,26.95
FPU00093,DIY Solutions,DIY,20,57.85,1,14.95,26.95
FPU00094,DIY Solutions,DIY,20,56.85,1,9.95,19.95
FPU00095,DIY Solutions,DIY,20,59.85,1,9.95,19.95
FPU00096,DIY Solutions,DIY,15,55.85,1,14.95,26.95
FPU00097,DIY Solutions,DIY,20,56.85,1,14.95,26.95
FPU00102,DIY Solutions,DIY,20,61.85,1,9.95,19.95
FPU00218,DIY Solutions,DIY,0,175.85,1,10.95,25.95
FPU00220,DIY Solutions,DIY,0,87.85,1,9.95,19.95
FPU00221,DIY Solutions,DIY,20,14.85,1,10.95,19.95
FPU00230,DIY Solutions,DIY,1,29.85,1,9.95,19.95
FPU00385,DIY Solutions,DIY,20,24.85,0,,
FPU00386,DIY Solutions,DIY,1,60.85,0,,
FPU00389,DIY Solutions,DIY,20,43.85,0,,
FPU00390,DIY Solutions,DIY,1,151.85,0,,
FPU00391,DIY Solutions,DIY,0,26.85,0,,
FPU00392,DIY Solutions,DIY,0,98.85,0,,
FPU00395,DIY Solutions,DIY,2,86.85,1,9.95,19.95
FPU00396,DIY Solutions,DIY,2,230.85,0,,
FPU00397,DIY Solutions,DIY,0,23.85,1,9.95,19.95
FSA07700,TRQ,TRQ,0,23.85,0,,
FSA07821,TRQ,TRQ,20,31.85,1,9.95,19.95
FSA07822,TRQ,TRQ,20,31.85,1,9.95,19.95
FSA07823,TRQ,TRQ,20,38.85,1,17.95,32.95
FSA07824,TRQ,TRQ,20,35.85,1,17.95,32.95
FSA07825,TRQ,TRQ,20,35.85,1,25.95,38.95
FSA07826,TRQ,TRQ,20,63.85,1,9.95,20.95
FSA07827,TRQ,TRQ,20,37.85,1,9.95,19.95
FSA07828,TRQ,TRQ,20,49.85,1,25.95,37.95
FSA07829,TRQ,TRQ,20,29.85,1,9.95,19.95
FSA07830,TRQ,TRQ,20,30.85,1,9.95,19.95
FSA07831,TRQ,TRQ,20,35.85,1,25.95,38.95
FSA07832,TRQ,TRQ,20,50.85,1,17.95,32.95
FSA07833,TRQ,TRQ,20,31.85,1,9.95,19.95
FSA07834,TRQ,TRQ,20,28.85,1,9.95,19.95
FSA07835,TRQ,TRQ,20,38.85,1,9.95,19.95
FSA07836,TRQ,TRQ,20,27.85,1,9.95,19.95
FSA07837,TRQ,TRQ,0,36.85,1,17.95,32.95
FSA07838,TRQ,TRQ,20,39.85,1,17.95,32.95
FSA07839,TRQ,TRQ,9,43.85,1,25.95,37.95
FSA07840,TRQ,TRQ,20,36.85,1,9.95,19.95
FSA07841,TRQ,TRQ,20,32.85,1,9.95,19.95
FSA07842,TRQ,TRQ,20,39.85,1,9.95,19.95
FSA07843,TRQ,TRQ,20,59.85,1,35.95,52.95
FSA07844,TRQ,TRQ,20,39.85,1,9.95,19.95
FSA07845,TRQ,TRQ,20,41.85,1,9.95,21.95
FSA07846,TRQ,TRQ,11,43.85,1,17.95,32.95
FSA07847,TRQ,TRQ,11,41.85,1,9.95,19.95
FSA07848,TRQ,TRQ,20,33.85,1,9.95,19.95
FSA07849,TRQ,TRQ,4,29.85,1,13.95,24.95
FSA07850,TRQ,TRQ,20,39.85,1,9.95,19.95
FSA07851,TRQ,TRQ,20,34.85,1,9.95,19.95
FSA07852,TRQ,TRQ,20,35.85,1,9.95,19.95
FSA07853,TRQ,TRQ,18,35.85,1,9.95,19.95
FSA07854,TRQ,TRQ,16,35.85,1,9.95,19.95
FSA07856,TRQ,TRQ,20,46.85,1,9.95,19.95
FSA07857,TRQ,TRQ,19,49.85,1,16.95,31.95
FSA07858,TRQ,TRQ,0,26.85,1,17.95,32.95
FSA07859,TRQ,TRQ,20,37.85,1,9.95,19.95
FSA07860,TRQ,TRQ,6,33.85,1,9.95,19.95
FSA07861,TRQ,TRQ,20,49.85,1,16.95,31.95
FSA07862,TRQ,TRQ,20,39.85,1,9.95,19.95
FSA07863,TRQ,TRQ,20,33.85,1,9.95,19.95
FSA07864,TRQ,TRQ,20,34.85,1,9.95,19.95
FSA07865,TRQ,TRQ,20,34.85,1,25.95,37.95
FSA07866,TRQ,TRQ,20,42.85,1,17.95,32.95
FSA07867,TRQ,TRQ,20,50.85,1,25.95,38.95
FSA07868,TRQ,TRQ,20,41.85,1,9.95,19.95
FSA07869,TRQ,TRQ,6,32.85,1,16.95,31.95
FSA07870,TRQ,TRQ,8,31.85,1,9.95,19.95
FSA07871,TRQ,TRQ,20,42.85,1,11.95,24.95
FSA07872,TRQ,TRQ,20,36.85,1,9.95,19.95
FSA07873,TRQ,TRQ,20,28.85,1,9.95,19.95
FSA07874,TRQ,TRQ,13,35.85,1,25.95,37.95
FSA07875,TRQ,TRQ,20,43.85,1,25.95,37.95
FSA07876,TRQ,TRQ,20,40.85,1,9.95,19.95
FSA07877,TRQ,TRQ,15,40.85,1,9.95,19.95
FSA07878,TRQ,TRQ,18,59.85,1,9.95,19.95
FSA43272,TRQ,TRQ,19,67.85,1,9.95,19.95
FSA64304,TRQ,TRQ,17,30.85,1,9.95,19.95
FSA64305,TRQ,TRQ,20,35.85,1,9.95,19.95
FSA64306,TRQ,TRQ,20,48.85,1,17.95,32.95
FSA64307,TRQ,TRQ,20,65.85,1,16.95,31.95
FSA64892,TRQ,TRQ,20,40.85,1,16.95,31.95
FSA64893,TRQ,TRQ,20,43.85,1,25.95,37.95
FSA64894,TRQ,TRQ,20,44.85,1,17.95,32.95
FSA64895,TRQ,TRQ,8,41.85,1,16.95,31.95
FSA64896,TRQ,TRQ,20,36.85,1,9.95,19.95
FSA64897,TRQ,TRQ,20,40.85,1,9.95,19.95
FSA64898,TRQ,TRQ,20,36.85,1,16.95,31.95
FSA64899,TRQ,TRQ,20,38.85,1,16.95,31.95
FSA64900,TRQ,TRQ,20,47.85,1,13.95,26.95
FSA64901,TRQ,TRQ,19,62.85,1,16.95,31.95
FSA64902,TRQ,TRQ,20,39.85,1,9.95,19.95
FSA64903,TRQ,TRQ,18,75.85,1,25.95,37.95
FSA66928,TRQ,TRQ,20,31.85,1,9.95,19.95
FTA04579,TRQ,TRQ,10,353.85,1,77.95,116.95
FTA07544,TRQ,TRQ,5,127.85,1,60.95,76.95
FTA07545,TRQ,TRQ,20,128.85,1,46.95,59.95
FTA07546,TRQ,TRQ,11,130.85,1,50.95,66.95
FTA07547,TRQ,TRQ,20,144.85,1,36.95,50.95
FTA07548,TRQ,TRQ,10,128.85,1,56.95,73.95
FTA07549,TRQ,TRQ,20,122.85,1,50.95,66.95
FTA07550,TRQ,TRQ,20,109.85,1,50.95,66.95
FTA07551,TRQ,TRQ,20,352.85,1,49.95,65.95
FTA07552,TRQ,TRQ,20,343.85,1,50.95,65.95
FTA07553,TRQ,TRQ,20,142.85,1,35.95,50.95
FTA07554,TRQ,TRQ,20,127.85,1,56.95,72.95
FTA07555,TRQ,TRQ,5,121.85,1,50.95,64.95
FTA07556,TRQ,TRQ,20,117.85,1,49.95,63.95
FTA07557,TRQ,TRQ,20,88.85,1,24.95,39.95
FTA07558,TRQ,TRQ,19,91.85,1,47.95,62.95
FTA07559,TRQ,TRQ,20,89.85,1,51.95,66.95
FTA07560,TRQ,TRQ,20,78.85,1,44.95,61.95
FTA07561,TRQ,TRQ,18,100.85,1,55.95,69.95
FTA07562,TRQ,TRQ,20,113.85,1,43.95,58.95
FTA07563,TRQ,TRQ,20,114.85,1,45.95,58.95
FTA07564,TRQ,TRQ,20,113.85,1,42.95,58.95
FTA07565,TRQ,TRQ,20,97.85,1,36.95,52.95
FTA07566,TRQ,TRQ,20,113.85,1,42.95,58.95
FTA07567,TRQ,TRQ,20,110.85,1,42.95,58.95
FTA07568,TRQ,TRQ,8,125.85,1,53.95,68.95
FTA07569,TRQ,TRQ,19,155.85,1,59.95,74.95
FTA07570,TRQ,TRQ,6,133.85,1,67.95,85.95
FTA07571,TRQ,TRQ,20,135.85,1,85.95,103.95
FTA07572,TRQ,TRQ,19,146.85,1,74.95,92.95
FTA07573,TRQ,TRQ,20,146.85,1,74.95,92.95
FTA07574,TRQ,TRQ,20,97.85,1,49.95,64.95
FTA07576,TRQ,TRQ,20,106.85,1,43.95,58.95
FTA07577,TRQ,TRQ,20,109.85,1,49.95,63.95
FTA07578,TRQ,TRQ,20,123.85,1,49.95,64.95
FTA07580,TRQ,TRQ,8,151.85,1,54.95,70.95
FTA07581,TRQ,TRQ,20,159.85,1,57.95,70.95
FTA07582,TRQ,TRQ,16,127.85,1,61.95,80.95
FTA07583,TRQ,TRQ,20,141.85,1,68.95,88.95
FTA07584,TRQ,TRQ,17,141.85,1,68.95,88.95
FTA07585,TRQ,TRQ,2,308.85,1,75.95,104.95
FTA07586,TRQ,TRQ,7,472.85,1,75.95,102.95
FTA07587,TRQ,TRQ,16,360.85,1,75.95,102.95
FTA07588,TRQ,TRQ,10,149.85,1,53.95,67.95
FTA07589,TRQ,TRQ,16,105.85,1,54.95,70.95
FTA07590,TRQ,TRQ,20,160.85,1,54.95,70.95
FTA07591,TRQ,TRQ,20,133.85,1,53.95,69.95
FTA07592,TRQ,TRQ,20,150.85,1,77.95,97.95
FTA07593,TRQ,TRQ,20,181.85,1,84.95,102.95
FTA07594,TRQ,TRQ,11,282.85,1,75.95,102.95
FTA07595,TRQ,TRQ,11,283.85,1,75.95,102.95
FTA07596,TRQ,TRQ,15,152.85,1,75.95,90.95
FTA07597,TRQ,TRQ,20,158.85,1,69.95,84.95
FTA07598,TRQ,TRQ,20,153.85,1,66.95,82.95
FTA07599,TRQ,TRQ,4,149.85,1,71.95,90.95
FTA07600,TRQ,TRQ,17,147.85,1,51.95,67.95
FTA07601,TRQ,TRQ,20,135.85,1,49.95,63.95
FTA07602,TRQ,TRQ,20,123.85,1,50.95,66.95
FTA07603,TRQ,TRQ,8,133.85,1,46.95,59.95
FTA07604,TRQ,TRQ,20,126.85,1,56.95,67.95
FTA07605,TRQ,TRQ,20,126.85,1,56.95,67.95
FTA07606,TRQ,TRQ,20,125.85,1,60.95,76.95
FTA07607,TRQ,TRQ,20,127.85,1,60.95,76.95
FTA07608,TRQ,TRQ,8,123.85,1,67.95,88.95
FTA07609,TRQ,TRQ,20,131.85,1,70.95,88.95
FTA07610,TRQ,TRQ,20,117.85,1,67.95,88.95
FTA07611,TRQ,TRQ,10,131.85,1,67.95,88.95
FTA07612,TRQ,TRQ,20,376.85,1,9.95,19.95
FTA07613,TRQ,TRQ,20,487.85,1,88.95,113.95
FTA07614,TRQ,TRQ,20,195.85,1,42.95,56.95
FTA07615,TRQ,TRQ,20,189.85,1,41.95,55.95
FTA07616,TRQ,TRQ,17,119.85,1,49.95,64.95
FTA07617,TRQ,TRQ,20,98.85,1,47.95,61.95
FTA07618,TRQ,TRQ,20,122.85,1,49.95,64.95
FTA07619,TRQ,TRQ,20,98.85,1,52.95,67.95
FTA07620,TRQ,TRQ,20,113.85,1,49.95,64.95
FTA07621,TRQ,TRQ,20,125.85,1,52.95,68.95
FTA07622,TRQ,TRQ,15,273.85,1,43.95,59.95
FTA07623,TRQ,TRQ,2,283.85,1,38.95,54.95
FTA07624,TRQ,TRQ,20,164.85,1,50.95,67.95
FTA07625,TRQ,TRQ,7,108.85,1,41.95,57.95
FTA07626,TRQ,TRQ,10,135.85,1,47.95,62.95
FTA07627,TRQ,TRQ,16,127.85,1,50.95,65.95
FTA07628,TRQ,TRQ,20,124.85,1,49.95,64.95
FTA07629,TRQ,TRQ,10,100.85,1,50.95,65.95
FTA07630,TRQ,TRQ,12,147.85,1,47.95,62.95
FTA07631,TRQ,TRQ,12,147.85,1,46.95,59.95
FTA07632,TRQ,TRQ,20,127.85,1,46.95,59.95
FTA07638,TRQ,TRQ,20,94.85,1,47.95,61.95
FTA07639,TRQ,TRQ,20,94.85,1,45.95,61.95
FTA07640,TRQ,TRQ,20,95.85,1,44.95,61.95
FTA07641,TRQ,TRQ,15,127.85,1,68.95,88.95
FTA07642,TRQ,TRQ,20,146.85,1,70.95,88.95
FTA07643,TRQ,TRQ,20,138.85,1,56.95,73.95
FTA07644,TRQ,TRQ,14,117.85,1,61.95,80.95
FTA07645,TRQ,TRQ,20,107.85,1,57.95,70.95
FTA07646,TRQ,TRQ,20,104.85,1,55.95,69.95
FTA07647,TRQ,TRQ,13,131.85,1,61.95,75.95
FTA07648,TRQ,TRQ,20,103.85,1,55.95,69.95
FTA07649,TRQ,TRQ,20,90.85,1,53.95,67.95
FTA07650,TRQ,TRQ,5,87.85,1,53.95,68.95
FTA07651,TRQ,TRQ,20,90.85,1,53.95,67.95
FTA07652,TRQ,TRQ,20,121.85,1,53.95,67.95
FTA07653,TRQ,TRQ,20,121.85,1,56.95,67.95
FTA07654,TRQ,TRQ,20,122.85,1,54.95,68.95
FTA07655,TRQ,TRQ,20,155.85,1,76.95,92.95
FTA07656,TRQ,TRQ,20,176.85,1,90.95,114.95
FTA07657,TRQ,TRQ,20,133.85,1,68.95,89.95
